,area_type,availability,location,society,bath,balcony,price,Sqft_range_starts,Sqft_range_ends,Size,Flat_layout
3166,0,Ready To Move,Balagere,Soresea,2.0,1.0,75.0,1012.0,1012.0,2,0
3167,3,Ready To Move,Malleshpalya,Saestde,3.0,2.0,60.0,1900.0,1900.0,3,0
3168,3,Ready To Move,Narayanapura,AriosHe,2.0,2.0,92.66,1308.0,1308.0,2,0
3169,3,Ready To Move,Green Glen Layout,AriosHe,4.0,2.0,230.0,3250.0,3250.0,4,0
3170,3,Ready To Move,Hormavu,AriosHe,2.0,1.0,53.0,1351.0,1351.0,1,0
3171,3,Ready To Move,Electronic City,AriosHe,2.0,2.0,22.0,1000.0,1000.0,2,0
3172,2,Ready To Move,J P Nagar 7th Phase Ramayya City,AriosHe,4.0,2.0,350.0,1200.0,1200.0,4,1
3173,3,18-Aug,Gunjur,BMineis,2.0,2.0,49.11,1140.0,1140.0,2,0
3174,3,22-May,Jakkur,SoineC ,4.0,0.0,260.5,2249.81,4112.19,4,0
3175,0,Ready To Move,Uttarahalli,SoineC ,2.0,1.0,55.0,1250.0,1250.0,3,0
3176,3,Ready To Move,Kanakapura,SPavenc,3.0,3.0,45.15,1290.0,1290.0,3,0
3177,3,Ready To Move,Ambedkar Nagar,SoechHa,2.0,2.0,90.0,1424.0,1424.0,2,0
3178,3,Ready To Move,Garudachar Palya,SoechHa,2.0,2.0,60.6,1320.0,1320.0,3,0
3179,0,Ready To Move,Akshaya Nagar,DLhtsnd,3.0,2.0,85.5,1662.0,1662.0,3,0
3180,3,Ready To Move,Shanthala Nagar,Kierser,5.0,3.0,2700.0,8321.0,8321.0,5,0
3181,3,Ready To Move,Begur Road,Dhalsh ,2.0,2.0,45.0,1200.0,1200.0,2,0
3182,0,Ready To Move,Koramangala,Jalonht,3.0,2.0,210.0,1975.0,1975.0,3,0
3183,3,Ready To Move,Garudachar Palya,Jalonht,2.0,2.0,59.5,1295.0,1295.0,3,0
3184,3,Ready To Move,Battarahalli,PaontWa,3.0,2.0,100.0,1777.0,1777.0,3,0
3185,3,18-Apr,Kadugodi,PaontWa,3.0,2.0,108.0,1900.0,1900.0,3,0
3186,3,17-Jul,Anandapura,ViensRK,3.0,2.0,59.1,1576.0,1576.0,3,0
3187,3,Ready To Move,Sompura,ViensRK,2.0,3.0,41.0,1020.0,1020.0,2,0
3188,3,Ready To Move,Green Domain Layout,ViensRK,3.0,3.0,170.0,2100.0,2100.0,3,0
3189,3,18-Aug,Raja Rajeshwari Nagar,Prllsan,1.0,1.0,31.75,648.0,648.0,1,0
3190,3,Ready To Move,Neeladri Nagar,AdingSV,2.0,1.0,38.0,1167.0,1167.0,3,0
3191,2,Ready To Move,Vyalikaval,AdingSV,7.0,3.0,160.0,1000.0,1000.0,7,1
3192,3,Ready To Move,Hoodi,AdingSV,2.0,2.0,50.89,1220.0,1220.0,2,0
3193,3,Ready To Move,Kogilu,Leora E,5.0,1.0,327.0,2350.0,2350.0,3,0
3194,3,Ready To Move,Vittasandra,Leora E,2.0,1.0,67.4,1259.0,1259.0,2,0
3195,0,Ready To Move,Gottigere,Leora E,4.0,2.0,82.0,2000.0,2000.0,4,1
3196,3,Ready To Move,8th Phase JP Nagar,Leora E,3.0,1.0,80.0,1800.0,1800.0,3,0
3197,0,Ready To Move,Cleveland Town,Coner C,3.0,2.0,160.0,1991.0,1991.0,3,0
3198,3,Ready To Move,Bannerghatta,Coner C,3.0,3.0,110.0,1665.0,1665.0,3,0
3199,0,20-Dec,"Hoodi Circle, ",Coner C,2.0,1.0,61.0,1234.0,1234.0,2,0
3200,3,Ready To Move,Mysore Road,Coner C,2.0,2.0,64.31,1340.0,1340.0,3,0
3201,3,Ready To Move,Banashankari,Coner C,2.0,2.0,46.79,1170.0,1170.0,2,0
3202,0,Ready To Move,Electronics City Phase 1,Coner C,2.0,0.0,46.0,995.0,995.0,2,0
3203,3,Ready To Move,Old Airport Road,Coner C,2.0,2.0,60.0,1075.0,1075.0,2,0
3204,3,18-Apr,Electronic City,Coner C,2.0,1.0,54.5,1025.0,1025.0,2,0
3205,3,Ready To Move,Rachenahalli,NRodsen,3.0,2.0,113.0,2721.0,2721.0,3,0
3206,3,Ready To Move,Thanisandra,Bhmesy ,3.0,2.0,99.0,2000.0,2000.0,3,0
3207,3,Ready To Move,Whitefield,Sanne E,4.0,3.0,155.0,2500.0,2500.0,4,0
3208,3,Ready To Move,Mallasandra,GMilse ,2.0,2.0,70.0,1325.0,1325.0,2,0
3209,3,18-Apr,Kadugodi,Alestrb,2.0,3.0,68.2,1314.0,1314.0,2,0
3210,3,21-Feb,Kanakpura Road,Alestrb,3.0,2.0,136.0,2265.0,2265.0,3,0
3211,0,Ready To Move,7th Phase JP Nagar,Alestrb,7.0,0.0,170.0,4800.0,4800.0,7,1
3212,3,21-Dec,Yelahanka,Alestrb,2.0,1.0,41.0,1026.0,1026.0,2,0
3213,0,Ready To Move,Syndicate Bank Colony,Alestrb,3.0,2.0,66.0,1200.0,1200.0,3,0
3214,0,Ready To Move,Kada Agrahara,ARineha,4.0,2.0,65.0,2220.0,2220.0,3,0
3215,3,18-Sep,KR Puram,MCnexva,2.0,0.0,51.22,1070.0,1315.0,2,0
3216,3,18-Dec,Hebbal,Mahosya,2.0,1.0,99.39,1420.0,1420.0,2,0
3217,3,Ready To Move,Sarjapur  Road,Ceiti I,4.0,1.0,95.0,1888.0,1888.0,3,0
3218,3,18-May,JP Nagar,Shestut,2.0,1.0,90.87,1300.0,1300.0,2,0
3219,3,18-May,Rajaji Nagar,Pumesim,2.0,0.0,97.16,1216.0,1216.0,2,0
3220,2,19-Dec,"Off Sarjapur road, ",Pumesim,4.0,3.0,342.0,3000.0,3000.0,4,1
3221,0,Ready To Move,Begur,Pumesim,3.0,2.0,63.0,1559.0,1559.0,3,0
3222,3,Ready To Move,Harlur,Prncyrn,2.0,1.0,87.0,1290.0,1290.0,2,0
3223,2,Ready To Move,M C Layout,Prncyrn,6.0,1.0,245.0,2400.0,2400.0,6,1
3224,0,18-Jun,Whitefield,Prncyrn,1.0,1.0,55.0,905.0,905.0,1,0
3225,0,Ready To Move,Nanjappa Layout,AnazaPl,2.0,1.0,55.0,1069.0,1069.0,2,0
3226,3,19-Aug,Sarjapura - Attibele Road,AnazaPl,2.0,1.0,22.8,829.0,829.0,2,0
3227,0,Ready To Move,Koramangala,Proodt ,2.0,1.0,200.0,1900.0,1900.0,2,0
3228,0,Ready To Move,Dodda Banaswadi,Proodt ,5.0,1.0,140.0,32722.559999999998,32722.559999999998,5,1
3229,0,Ready To Move,Sarjapur  Road,MJinele,3.0,2.0,60.0,1300.0,1300.0,3,0
3230,3,Ready To Move,Channasandra,Unm 2El,2.0,1.0,33.45,1115.0,1115.0,2,0
3231,3,Ready To Move,Rajaji Nagar,PhestOn,3.0,2.0,360.0,2409.0,2409.0,3,0
3232,3,Ready To Move,Ambedkar Nagar,SoechHa,4.0,2.0,125.0,2150.0,2150.0,3,0
3233,3,19-Mar,Marathahalli,Unezes ,2.0,1.0,69.0,1305.0,1305.0,3,0
3234,3,20-Dec,Kanakpura Road,GolusLi,2.0,1.0,56.32,1252.0,1252.0,2,0
3235,2,Ready To Move,Hosakerehalli,GolusLi,5.0,1.0,250.0,2400.0,2400.0,5,1
3236,2,18-Sep,Whitefield,GolusLi,2.0,1.0,46.13,1200.0,1200.0,2,1
3237,0,Ready To Move,Koramangala,GolusLi,3.0,1.0,130.0,1750.0,1750.0,3,0
3238,3,Ready To Move,Electronic City Phase II,Assha A,1.0,1.0,35.0,545.0,545.0,2,0
3239,2,Ready To Move,BEL Layout,Assha A,2.0,1.0,105.0,1375.0,1375.0,2,1
3240,3,Ready To Move,Subramanyapura,Chllsev,2.0,2.0,66.5,1313.0,1313.0,2,0
3241,2,Ready To Move,Attibele,Chllsev,4.0,1.0,275.0,3640.0,3640.0,4,1
3242,3,20-Dec,Akshayanagara East,Chllsev,3.0,2.0,108.0,1693.0,1693.0,3,0
3243,3,Ready To Move,JCR Layout,ARnamru,2.0,1.0,41.75,1160.0,1160.0,2,0
3244,2,Ready To Move,Sri Kanteshwara Nagar,ARnamru,3.0,0.0,200.0,1200.0,1200.0,3,1
3245,3,Ready To Move,Subramanyapura,Mayne A,2.0,2.0,79.0,1255.0,1255.0,3,0
3246,2,Ready To Move,KR Puram,Mayne A,4.0,1.0,75.0,1000.0,1000.0,4,1
3247,0,Ready To Move,Bellari Road,Pralmat,2.0,1.0,45.0,900.0,900.0,2,0
3248,3,Ready To Move,Yelahanka New Town,Cerasy ,3.0,2.0,90.0,1700.0,1700.0,3,0
3249,1,Ready To Move,Indira Nagar,Gonorir,3.0,1.0,180.0,1875.0,1875.0,3,0
3250,1,Ready To Move,Uttarahalli,Baveles,3.0,2.0,88.0,1700.0,1700.0,3,0
3251,3,Ready To Move,Harlur,Prncyrn,3.0,2.0,115.0,1749.0,1749.0,3,0
3252,2,Ready To Move,Dasanapura,Prncyrn,3.0,1.0,65.0,1500.0,1500.0,2,1
3253,3,Ready To Move,Varanasi,Prncyrn,2.0,1.0,48.0,1175.0,1175.0,2,0
3254,0,Ready To Move,Akshaya Nagar,Prncyrn,2.0,1.0,60.0,1280.0,1280.0,2,0
3255,0,Ready To Move,Abbaiah Reddy Layout,Krllael,2.0,2.0,50.0,1200.0,1200.0,2,0
3256,3,Ready To Move,Ramagondanahalli,DNeremo,2.0,2.0,115.0,1610.0,1610.0,3,0
3257,3,Ready To Move,Electronic City,GMown E,2.0,1.0,46.0,1070.0,1070.0,2,0
3258,2,Ready To Move,TC Palaya,GMown E,2.0,0.0,66.0,1200.0,1200.0,2,1
3259,3,19-Dec,9th Phase JP Nagar,GMown E,2.0,1.0,50.0,1127.0,1127.0,2,0
3260,0,Ready To Move,Indira Nagar,VKvenas,2.0,1.0,102.0,1210.0,1210.0,2,0
3261,0,Ready To Move,Jyothi Nagar,VKvenas,2.0,1.0,23.0,600.0,600.0,2,0
3262,3,Ready To Move,Thigalarapalya,Prtanha,4.0,3.0,380.0,4190.0,4190.0,4,0
3263,3,Ready To Move,Tata Nagar,Shensit,2.0,2.0,70.0,1364.0,1364.0,2,0
3264,3,Ready To Move,Whitefield,ArsiaEx,3.0,0.0,146.0,2268.0,2268.0,4,0
3265,3,Ready To Move,RK Layout 2nd Stage,ArsiaEx,2.0,2.0,77.5,1150.0,1150.0,3,0
3266,3,Ready To Move,Tirumanahalli,ArsiaEx,2.0,1.0,39.5,1146.0,1146.0,2,0
3267,0,Ready To Move,Magadi Road,DSellil,2.0,2.0,55.0,1345.0,1345.0,2,0
3268,3,Ready To Move,Mylasandra,Laowsba,2.0,2.0,41.0,1110.0,1110.0,2,0
3269,0,Ready To Move,Kengeri,VBvenal,2.0,1.0,36.0,750.0,750.0,2,0
3270,0,Ready To Move,Motappa Layout,Puodse ,2.0,2.0,49.5,1156.0,1156.0,2,0
3271,3,Ready To Move,Pattandur Agrahara,ARvasV ,2.0,1.0,59.8,1247.0,1247.0,2,0
3272,3,Ready To Move,Mangammanapalya,ARvasV ,2.0,2.0,60.0,1058.0,1058.0,2,0
3273,3,Ready To Move,Kaggalipura,Baowsig,2.0,1.0,48.0,950.0,950.0,2,0
3274,3,Ready To Move,Vasanthapura,Baowsig,2.0,0.0,35.0,420.0,420.0,2,0
3275,2,Ready To Move,BTM 1st Stage,Baowsig,2.0,2.0,90.0,600.0,600.0,4,1
3276,3,21-Jun,Vijayanagar,Saityat,2.0,1.0,103.0,1520.0,1520.0,3,0
3277,3,Ready To Move,Marathahalli,Saityat,2.0,2.0,58.86,1215.0,1215.0,2,0
3278,0,Ready To Move,Raghuvanahalli,Saityat,1.0,1.0,30.0,900.0,900.0,1,0
3279,3,Ready To Move,Hennur Road,Samittv,3.0,2.0,174.0,2350.0,2350.0,3,0
3280,3,Ready To Move,Thanisandra,Samittv,2.0,2.0,46.0,1050.0,1050.0,2,0
3281,3,Ready To Move, Devarabeesana Halli,Sorisa ,3.0,2.0,150.0,1672.0,1672.0,3,0
3282,2,Ready To Move,Laggere,Sorisa ,5.0,2.0,125.0,2800.0,2800.0,5,1
3283,3,Ready To Move,MCECHS  layout,Sorisa ,2.0,2.0,65.0,1500.0,1500.0,3,0
3284,3,Ready To Move,Geddalahalli,Sorisa ,2.0,2.0,65.0,1400.0,1400.0,2,0
3285,2,18-May,Whitefield,Prtates,4.0,2.0,378.0,4500.0,4500.0,4,1
3286,0,Ready To Move,8th Phase JP Nagar,Prtates,4.0,2.0,130.0,2700.0,2700.0,4,1
3287,3,18-May,Bommasandra,SSestth,2.0,1.0,37.46,920.0,920.0,2,0
3288,2,18-Feb,Sarjapur  Road,Cetattu,3.0,2.0,70.0,1200.0,1200.0,3,1
3289,0,Ready To Move,Brindavan Nagar,Mancy R,3.0,2.0,139.0,1250.0,1250.0,3,0
3290,3,18-Mar,Hosakerehalli,SoageHe,4.0,2.0,153.0,1817.0,1817.0,3,0
3291,2,Ready To Move,Cooke Town,SoageHe,6.0,2.0,375.0,2043.0,2043.0,5,1
3292,3,Ready To Move,HSR Layout,NRosete,2.0,2.0,46.0,1140.0,1140.0,2,0
3293,0,Ready To Move,Yelahanka,NRosete,4.0,1.0,450.0,4346.0,4346.0,4,1
3294,3,Ready To Move,Haralur Road,NRowse ,2.0,2.0,56.0,1464.0,1464.0,2,0
3295,3,Ready To Move,Ambedkar Colony,RMcesa ,3.0,2.0,130.0,1468.0,1468.0,2,0
3296,3,Ready To Move,Electronics City Phase 1,SNdri N,2.0,1.0,82.0,1555.0,1555.0,3,0
3297,2,Ready To Move,Munnekollal,SNdri N,4.0,2.0,110.0,1200.0,1200.0,6,1
3298,0,Ready To Move,Whitefield,SNadeAr,2.0,0.0,55.0,1150.0,1150.0,2,0
3299,3,19-Oct,Kadubeesanahalli,SNadeAr,2.0,1.0,35.0,970.0,970.0,2,0
3300,3,18-May,Banashankari,SNadeAr,4.0,3.0,95.0,2500.0,2500.0,4,0
3301,3,Ready To Move,Seetharampalya,Mazler ,2.0,1.0,53.0,1166.0,1166.0,2,0
3302,2,Ready To Move,Konanakunte,Prasa W,3.0,1.0,317.0,2779.0,2779.0,3,1
3303,3,Ready To Move,Electronic City,Palleon,3.0,2.0,58.0,1350.0,1350.0,3,0
3304,0,Ready To Move,Mariyannapalya,Palleon,2.0,3.0,46.0,900.0,900.0,2,0
3305,3,Ready To Move,7th Phase JP Nagar,Palleon,2.0,2.0,52.0,1300.0,1300.0,3,0
3306,0,Ready To Move,Kanaka Nagar,SoersTo,3.0,1.0,55.0,1190.0,1190.0,3,0
3307,3,Ready To Move,Kodichikkanahalli,Suntsan,2.0,2.0,75.0,1495.0,1495.0,3,0
3308,0,Ready To Move,Indira Nagar,Riousd ,2.0,2.0,105.0,1224.0,1224.0,2,0
3309,3,Ready To Move,Banashankari Stage III,Mandsi ,2.0,2.0,68.0,1350.0,1350.0,3,0
3310,0,Ready To Move,Green Glen Layout,Mazzo P,2.0,1.0,56.8,940.0,940.0,2,0
3311,3,Ready To Move,Raja Rajeshwari Nagar,DwntsAp,2.0,1.0,55.0,1100.0,1100.0,2,0
3312,3,Ready To Move,Kaikondrahalli,Sheurre,2.0,2.0,61.0,1300.0,1300.0,2,0
3313,0,Ready To Move,Palace Road,Sheurre,2.0,0.0,145.0,1480.0,1480.0,3,0
3314,3,Ready To Move,Hoodi,Sheurre,2.0,2.0,46.37,1105.0,1105.0,2,0
3315,2,17-Jun,Sarjapur  Road,AztheBr,3.0,2.0,200.0,2600.0,2600.0,3,1
3316,3,21-Mar,Yelahanka,Goues A,3.0,2.0,76.3,1517.0,1517.0,3,0
3317,0,Ready To Move,Horamavu Banaswadi,Goues A,8.0,0.0,200.0,3800.0,3800.0,6,1
3318,3,Ready To Move,Jalahalli,Goues A,3.0,2.0,89.75,1615.0,1615.0,3,0
3319,3,Ready To Move,MCECHS  layout,Goues A,3.0,2.0,65.0,1500.0,1500.0,3,0
3320,3,Ready To Move,Mysore Road,Goues A,3.0,1.0,50.5,1082.0,1082.0,3,0
3321,3,Ready To Move,Marathahalli,Vaoodar,2.0,2.0,73.0,1365.0,1365.0,2,0
3322,3,Ready To Move,Electronic City,Itelaa ,2.0,3.0,25.0,1000.0,1000.0,2,0
3323,3,Ready To Move,CV Raman Nagar,Pu270a ,2.0,1.0,98.0,1392.0,1392.0,2,0
3324,3,18-Apr,Kodigehalli,Pu270a ,2.0,1.0,33.66,1086.0,1086.0,2,0
3325,3,Ready To Move,Hennur Road,ChionCo,3.0,3.0,93.94,1586.0,1586.0,3,0
3326,0,Ready To Move,Hennur,ChionCo,2.0,1.0,60.0,1100.0,1100.0,2,0
3327,3,18-May,Electronic City Phase II,Sryalan,2.0,1.0,30.75,1065.0,1065.0,2,0
3328,2,Ready To Move,TC Palaya,Sryalan,2.0,1.0,120.0,1500.0,1500.0,3,1
3329,0,Ready To Move,7th Phase JP Nagar,Eladero,2.0,2.0,120.0,1575.0,1575.0,3,0
3330,3,Ready To Move,Hennur Road,Eladero,3.0,3.0,123.0,1975.0,1975.0,3,0
3331,3,Ready To Move,Nelamangala,Eladero,2.0,2.0,24.0,820.0,820.0,2,0
3332,3,Ready To Move,Gubbalala,MauilTr,3.0,2.0,110.0,1745.0,1745.0,3,0
3333,3,Ready To Move,Nagarbhavi,SVdhaig,2.0,1.0,60.0,1223.0,1223.0,2,0
3334,3,Ready To Move,Ananth Nagar,SVdhaig,2.0,1.0,65.0,1200.0,1200.0,3,0
3335,3,Ready To Move,Basaveshwara Nagar,Niine J,2.0,0.0,90.0,1200.0,1200.0,2,0
3336,3,19-Dec,Binny Pete,She 2rk,1.0,1.0,46.08,665.0,665.0,1,0
3337,3,Ready To Move,Bharathi Nagar,FoapeWa,2.0,2.0,70.0,1351.0,1351.0,2,0
3338,3,18-Dec,Hebbal,Magiaya,3.0,1.0,83.87,1355.0,1355.0,3,0
3339,0,Ready To Move,Sector 7 HSR Layout,Magiaya,3.0,2.0,300.0,3900.0,3900.0,3,0
3340,3,18-Nov,Thanisandra,Magiaya,3.0,1.0,75.55,1588.0,1588.0,3,0
3341,1,Ready To Move,Amruthahalli,Magiaya,2.0,1.0,60.0,900.0,900.0,2,0
3342,2,Ready To Move,Bhuvaneshwari Nagar,Magiaya,3.0,0.0,50.0,440.0,440.0,3,1
3343,0,18-Feb,Harlur,Magiaya,4.0,0.0,260.0,3385.0,3385.0,4,1
3344,3,Ready To Move,Panathur,Saite G,2.0,2.0,75.0,1370.0,1370.0,3,0
3345,2,18-Dec,Whitefield,Saite G,3.0,1.0,71.8,1500.0,1500.0,3,1
3346,3,Ready To Move,Pulikeshi Nagar,Saite G,3.0,1.0,285.0,2280.0,2280.0,3,0
3347,3,21-Dec,Kanakpura Road,Saite G,3.0,2.0,53.0,1100.0,1100.0,3,0
3348,0,Ready To Move,Hoodi,Adion M,2.0,0.0,53.0,1247.0,1247.0,2,0
3349,3,19-Dec,Domlur Layout,Adion M,3.0,2.0,200.0,2000.0,2000.0,3,0
3350,3,18-Jul,Balagere,Soresea,2.0,1.0,68.38,1020.07,1020.07,2,0
3351,3,19-Dec,Gunjur Palya,Soresea,2.0,2.0,32.0,1033.0,1033.0,3,0
3352,0,Ready To Move,B Narayanapura,Niidet ,2.0,3.0,73.0,1460.0,1460.0,3,0
3353,3,Ready To Move,Garudachar Palya,Niidet ,2.0,2.0,52.8,1150.0,1150.0,2,0
3354,3,Ready To Move,Sarjapur  Road,Maana E,5.0,2.0,385.0,5965.0,5965.0,5,0
3355,3,Ready To Move,Babusapalaya,Maana E,2.0,1.0,46.0,1141.0,1141.0,2,0
3356,3,Ready To Move,Yelahanka,Niareum,6.0,0.0,125.5,2806.0,3019.0,4,0
3357,2,Ready To Move,Doddaballapur,Niareum,4.0,3.0,325.0,4200.0,4200.0,4,1
3358,3,18-Jul,Hosa Road,Sosisic,2.0,3.0,125.0,1665.0,1665.0,3,0
3359,3,18-Dec,Kanakapura,GoityEt,2.0,2.0,64.0,1295.0,1295.0,2,0
3360,3,18-Aug,Haralur Road,SNnia E,2.0,1.0,78.0,1230.0,1230.0,2,0
3361,3,Ready To Move,Anand Nagar,SNnia E,2.0,2.0,75.0,1080.0,1080.0,3,0
3362,3,Ready To Move,Kaggalipura,Baowsig,2.0,1.0,60.0,1000.0,1000.0,2,0
3363,3,Ready To Move,Kaval Byrasandra,Baowsig,2.0,0.0,50.0,2400.0,2400.0,3,0
3364,3,19-Dec,Whitefield,Goted U,1.0,0.0,32.79,613.0,648.0,1,0
3365,3,18-May,Rayasandra,Goted U,3.0,2.0,75.0,1708.0,1708.0,3,0
3366,3,Ready To Move,Thanisandra,Soitya ,3.0,2.0,115.0,1697.0,1697.0,3,0
3367,3,Ready To Move,Whitefield,T ZedZe,5.0,3.0,210.0,3537.0,3537.0,4,0
3368,3,19-Mar,Hosa Road,Skume R,1.0,1.0,28.29,615.0,615.0,1,0
3369,0,Ready To Move,Banashankari,Naashi ,2.0,0.0,83.0,1350.0,1350.0,3,0
3370,3,Ready To Move,Kanakpura Road,Wiowsri,2.0,0.0,66.4,1430.0,1630.0,3,0
3371,3,19-Dec,Jalahalli,DSata S,2.0,1.0,32.49,1083.0,1083.0,2,0
3372,3,Ready To Move,Gottigere,Srtusi ,2.0,2.0,65.0,1460.0,1460.0,3,0
3373,3,Ready To Move,Babusapalaya,Srtusi ,2.0,1.0,58.0,1084.0,1084.0,2,0
3374,3,18-May,Bommasandra,SSestth,2.0,1.0,41.43,1035.0,1035.0,2,0
3375,3,Ready To Move,Vijaya Bank Layout,SSestth,2.0,1.0,150.0,2400.0,2400.0,3,0
3376,3,Ready To Move,Hosur Road,SLiewce,1.0,1.0,21.0,460.0,460.0,1,0
3377,3,Ready To Move,Narayanappa Layout,SLiewce,5.0,1.0,90.0,950.0,950.0,5,0
3378,3,Ready To Move,Whitefield,Iseenst,2.0,2.0,55.9,1285.0,1285.0,2,0
3379,3,Ready To Move,1Hanuman Nagar,Iseenst,16.0,2.0,490.0,2000.0,2000.0,19,0
3380,2,Ready To Move,Sarjapur,Inensba,3.0,2.0,78.0,1200.0,1200.0,3,1
3381,0,Ready To Move,Raghuvanahalli,Srncykh,2.0,1.0,35.0,1070.0,1070.0,2,0
3382,3,Ready To Move,Hegde Nagar,SoitaCa,3.0,2.0,140.0,1801.0,1801.0,3,0
3383,3,18-Dec,Whitefield,Prtates,3.0,2.0,115.0,1697.0,1697.0,3,0
3384,3,Ready To Move,AECS Layout,CMoryma,2.0,2.0,65.0,1199.0,1199.0,2,0
3385,3,Ready To Move,Iblur Village,Emine P,3.0,1.0,220.0,2300.0,2300.0,3,0
3386,3,Ready To Move,Mysore Road,Emine P,2.0,3.0,64.31,1340.0,1340.0,3,0
3387,3,Ready To Move,Marathahalli,PueraRi,4.0,3.0,205.0,3800.0,3800.0,4,0
3388,2,Ready To Move,Jigani,PueraRi,5.0,3.0,50.0,600.0,600.0,5,1
3389,3,Ready To Move,Wilson Garden,Gonoril,2.0,1.0,75.0,1125.0,1125.0,2,0
3390,2,Ready To Move,Anandapura,Gonoril,2.0,1.0,67.0,1200.0,1200.0,2,1
3391,0,Ready To Move,Subramanyapura,Srnumum,2.0,3.0,41.0,1050.0,1050.0,2,0
3392,0,Ready To Move,Nagarbhavi,Jaiewke,2.0,1.0,49.0,956.0,956.0,2,0
3393,3,Ready To Move,Sarjapur,Sondaka,2.0,2.0,30.0,1000.0,1000.0,2,0
3394,0,Ready To Move,Dooravani Nagar,Puceswn,3.0,0.0,95.0,1596.0,1596.0,3,0
3395,2,Ready To Move,Kumbhena Agrahara,Puceswn,5.0,1.0,150.0,1200.0,1200.0,6,1
3396,3,19-Jul,Kanakpura Road,Soazak ,2.0,3.0,89.06,1296.0,1296.0,2,0
3397,2,Ready To Move,NS Palya,Soazak ,7.0,3.0,170.0,1200.0,1200.0,6,1
3398,0,Ready To Move,Challaghatta,ShanaSp,3.0,3.0,123.0,1639.0,1639.0,3,0
3399,3,Ready To Move,Electronic City Phase II,Coomee ,2.0,1.0,61.25,1219.0,1219.0,2,0
3400,0,Ready To Move,Uttarahalli,Coomee ,3.0,1.0,50.0,1200.0,1200.0,3,0
3401,3,Ready To Move,Bannerghatta Road,Coomee ,2.0,1.0,73.0,1218.0,1218.0,2,0
3402,3,Ready To Move,Nyanappana Halli,Coomee ,2.0,3.0,37.0,920.0,920.0,2,0
3403,3,Ready To Move,Yeshwanthpur,IBityin,3.0,2.0,141.0,2559.0,2559.0,3,0
3404,3,22-Dec,2nd Phase Judicial Layout,IBityin,1.0,1.0,26.0,525.0,525.0,1,0
3405,3,18-Feb,Bannerghatta Road,DSnjh S,2.0,2.0,48.51,1427.0,1427.0,3,0
3406,3,18-Apr,Kothannur,DSnjh S,3.0,2.0,45.0,1270.0,1270.0,3,0
3407,0,Ready To Move,Ramagondanahalli,SVovelm,2.0,3.0,65.0,920.0,920.0,2,0
3408,0,Ready To Move,Dommasandra,SVovelm,3.0,2.0,68.0,2700.0,2700.0,4,1
3409,3,Ready To Move,Indira Nagar 3rd Stage,SVovelm,3.0,2.0,199.0,1740.0,1740.0,3,0
3410,0,Ready To Move,Ramamurthy Nagar,SVovelm,2.0,2.0,40.0,1355.0,1355.0,3,0
3411,3,Ready To Move,Lingadheeranahalli,Soiewre,2.0,2.0,90.0,1530.0,1530.0,3,0
3412,1,Ready To Move,Gokula Extension,Soiewre,2.0,1.0,90.0,1372.0,1372.0,3,0
3413,3,Ready To Move,Nehru Nagar,Undge T,5.0,2.0,120.0,2363.0,2363.0,4,0
3414,3,Ready To Move,Marathahalli,PueraRi,4.0,3.0,220.0,3895.0,3895.0,4,0
3415,3,20-Jun,Jakkur,SoineC ,3.0,2.0,131.0,1950.0,1950.0,3,0
3416,0,Ready To Move,Hoysalanagar,PNncysi,2.0,3.0,40.0,885.0,885.0,2,0
3417,0,Ready To Move,Yelahanka,PNncysi,2.0,2.0,27.0,600.0,600.0,2,0
3418,2,Ready To Move,Kumaraswami Layout,PNncysi,4.0,1.0,128.0,1270.0,1270.0,5,1
3419,2,Ready To Move,Vijayanagar,PNncysi,2.0,0.0,225.0,1380.0,1380.0,2,1
3420,3,Ready To Move,Kanakpura Road,PuandHi,2.0,2.0,62.0,1339.0,1339.0,2,0
3421,3,Ready To Move,Whitefield,SMuilan,2.0,1.0,36.0,1130.0,1130.0,2,0
3422,0,Ready To Move,Uttarahalli,SMuilan,2.0,2.0,43.0,1085.0,1085.0,2,0
3423,0,Ready To Move,Yeshwanthpur,IBityin,3.0,2.0,72.0,1430.0,1430.0,3,0
3424,1,18-Dec,Bhoganhalli,Rosha I,4.0,1.0,121.0,1451.5,1451.5,4,0
3425,3,Ready To Move,Ramakrishnappa Layout,PeBayle,5.0,1.0,720.0,6200.0,6200.0,5,0
3426,3,Ready To Move,AGS Layout,PeBayle,2.0,1.0,59.6,1490.0,1490.0,3,0
3427,0,Ready To Move,Vishwanatha Nagenahalli,PeBayle,4.0,0.0,99.0,1650.0,1650.0,4,0
3428,3,Ready To Move,Bellandur,PeBayle,2.0,2.0,57.0,1286.0,1286.0,2,0
3429,0,Ready To Move,KR Garden,Saavear,2.0,2.0,63.0,925.0,925.0,2,0
3430,3,Ready To Move,Bellandur,Sonyxa ,4.0,3.0,230.0,3016.0,3016.0,4,0
3431,0,Ready To Move,Haralur Road,Sonyxa ,2.0,2.0,44.0,1000.0,1000.0,2,0
3432,3,Ready To Move,Whitefield,SSthamh,2.0,2.0,39.0,1215.0,1215.0,2,0
3433,2,Ready To Move,Kanakadasa Layout,SSthamh,3.0,1.0,95.0,1200.0,1200.0,4,1
3434,3,Ready To Move,Lakshminarayana Pura,Puarent,2.0,2.0,100.0,1336.0,1336.0,2,0
